Loyalty Number,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Year,Enrollment Month,Cancellation Year,Cancellation Month
149782,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,152183,Married,Nova,7498.29,Standard,2013,5,2017,3
525579,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,76571,Divorced,Nova,7501.66,Standard,2016,2,2019,5
855400,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,122252,Married,Nova,7503.37,Standard,2015,4,2017,9
584537,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,101993,Married,Nova,7504.69,Standard,2013,2,2018,7
447401,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,154078,Married,Nova,7505.77,Standard,2017,5,2016,4
366727,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,103390,Single,Nova,7506.78,Standard,2016,4,2016,11
325901,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,75159,Single,Nova,7507.46,Standard,2018,7,2019,4
621832,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,57089,Single,Nova,7507.46,Standard,2014,3,2017,12
774226,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,45777,Single,Nova,7507.46,Standard,2017,5,2020,12
743320,Canada,Ontario,Toronto,P1J 8T7,Male,College,45575,Single,Nova,7511.66,Standard,2015,12,2019,11
122797,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,126613,Divorced,Aurora,5946.67,2018 Promotion,2018,4,2020,8
134827,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,115678,Divorced,Nova,7519.13,Standard,2014,7,2020,6
155763,Canada,Ontario,Toronto,P2T 6G3,Female,Bachelor,119277,Divorced,Nova,7519.13,Standard,2018,12,2019,3
274083,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,149768,Divorced,Nova,7519.13,Standard,2016,5,2016,3
694021,Canada,Ontario,Toronto,P2T 6G3,Male,College,78360,Married,Aurora,6847.59,2018 Promotion,2018,3,2020,11
414727,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,130655,Divorced,Nova,7519.13,Standard,2014,2,2020,12
973860,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,131933,Divorced,Nova,7519.13,Standard,2013,1,2020,11
545378,Canada,Ontario,Kingston,M9K 2P4,Male,College,110398,Single,Nova,7521.28,Standard,2017,3,2016,11
180207,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,65026,Married,Nova,7522.9,Standard,2012,6,2019,12
911089,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,63697,Married,Nova,7524.44,Standard,2014,9,2017,10
814698,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,121973,Married,Nova,7524.88,Standard,2017,12,2019,4
369603,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,72734,Married,Nova,7529.86,Standard,2013,9,2016,10
747509,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,155019,Married,Nova,7529.86,Standard,2017,11,2017,9
268842,Canada,Quebec,Montreal,H3T 8L4,Female,College,102791,Single,Nova,7531.03,Standard,2015,2,2018,3
310534,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,56203,Single,Nova,7531.7,Standard,2013,8,2018,11
743734,Canada,British Columbia,Kelowna,V09 2E9,Male,Bachelor,81965,Single,Nova,7531.7,Standard,2013,11,2019,12
877730,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,58298,Married,Nova,7540.05,Standard,2012,11,2018,10
519933,Canada,Saskatchewan,Regina,S1J 3C5,Female,College,140149,Married,Nova,7545.55,Standard,2014,6,2019,3
955138,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,57334,Married,Nova,7545.55,Standard,2015,6,2016,7
557932,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,135246,Married,Nova,7546.61,Standard,2017,6,2019,10
329730,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,153514,Married,Nova,7547.76,Standard,2017,11,2016,3
147986,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,147589,Married,Nova,7550.42,Standard,2016,11,2019,7
944491,Canada,Ontario,Trenton,K8V 4B2,Male,College,94906,Married,Nova,7550.87,Standard,2015,2,2018,12
410209,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,72752,Divorced,Nova,7553.94,Standard,2016,5,2016,7
622334,Canada,Saskatchewan,Regina,S6J 3G0,Male,College,65419,Single,Nova,7555.83,Standard,2016,7,2017,8
422276,Canada,Ontario,Toronto,M1R 4K3,Male,Bachelor,86431,Divorced,Nova,7556.24,Standard,2013,6,2019,1
548244,Canada,Alberta,Calgary,T3E 2V9,Male,College,63959,Single,Nova,7562.82,Standard,2013,6,2020,6
283122,Canada,Yukon,Whitehorse,Y2K 6R0,Female,High School or Below,119513,Married,Nova,7568.85,Standard,2014,1,2018,9
970401,Canada,Ontario,Toronto,M2Z 4K1,Female,Doctor,56105,Married,Nova,7572.24,Standard,2013,10,2016,10
714536,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,119613,Married,Nova,7573.34,Standard,2014,4,2017,3
720197,Canada,Ontario,Toronto,P1L 8X8,Female,College,116795,Single,Nova,7577.07,Standard,2013,10,2017,8
863490,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,136938,Married,Nova,7579.53,Standard,2018,12,2017,12
662665,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,136703,Married,Nova,7582.11,Standard,2013,8,2020,12
889796,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,75819,Married,Nova,7582.11,Standard,2013,2,2018,7
965590,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,49989,Married,Nova,7582.11,Standard,2015,10,2017,11
975466,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,154323,Married,Nova,7582.11,Standard,2018,10,2020,10
498989,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,68700,Single,Nova,7583.14,Standard,2015,3,2020,5
177457,Canada,Quebec,Montreal,H2T 9K8,Female,Doctor,85306,Married,Nova,7583.19,Standard,2012,7,2017,2
645688,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,101285,Married,Nova,7583.19,Standard,2012,7,2016,1
583175,Canada,Ontario,Toronto,P1L 8X8,Female,College,78169,Married,Nova,7587.34,Standard,2017,1,2016,8
771753,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,128633,Divorced,Nova,7590.91,Standard,2018,12,2019,6
960082,Canada,Quebec,Montreal,H2T 2J6,Male,Master,98454,Divorced,Nova,7595.34,Standard,2016,8,2016,12
417118,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,61370,Divorced,Nova,7596.14,Standard,2015,7,2019,1
359138,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,84417,Married,Nova,7596.29,Standard,2018,12,2020,8
306203,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,119539,Divorced,Nova,7599.9,Standard,2014,11,2017,1
314147,Canada,Quebec,Montreal,H2Y 2W2,Female,College,55958,Single,Nova,7600.44,Standard,2014,12,2018,11
279967,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,133333,Married,Nova,7601.95,Standard,2016,8,2016,12
217497,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,125104,Married,Nova,7605.64,Standard,2015,11,2019,7
450995,Canada,Ontario,Ottawa,K1G 4Z0,Male,College,93009,Single,Aurora,7164.01,2018 Promotion,2018,3,2019,4
379038,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Doctor,120290,Married,Nova,7609.09,Standard,2018,7,2018,2
840481,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,85162,Married,Nova,7610.2,Standard,2016,6,2020,4
412743,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,139690,Single,Nova,7610.54,Standard,2018,5,2016,9
806815,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,116731,Single,Nova,7610.54,Standard,2016,10,2018,11
894724,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,66250,Married,Nova,7610.84,Standard,2018,6,2016,7
764703,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,College,102831,Single,Nova,7611.21,Standard,2017,7,2019,2
794602,Canada,Ontario,Toronto,M2Z 4K1,Male,College,124257,Single,Nova,7611.21,Standard,2015,5,2019,10
275298,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,59108,Married,Nova,7613.19,Standard,2014,5,2020,6
337260,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,119505,Married,Nova,7613.19,Standard,2015,6,2016,5
938873,Canada,Quebec,Quebec City,G1B 3L5,Female,High School or Below,101573,Divorced,Nova,7614.67,Standard,2015,9,2017,11
986792,Canada,Ontario,Thunder Bay,K8T 5M5,Female,College,107288,Married,Aurora,7200.66,2018 Promotion,2018,4,2020,1
770591,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,77500,Married,Nova,7615.38,Standard,2012,12,2016,11
201891,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,73995,Married,Nova,7623.58,Standard,2014,8,2020,3
301155,Canada,British Columbia,Vancouver,V6E 3Z3,Female,College,53267,Single,Nova,7627.03,Standard,2015,6,2018,9
287591,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,134406,Divorced,Nova,7627.31,Standard,2015,8,2018,4
668136,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,61997,Single,Nova,7628.75,Standard,2017,8,2020,1
881001,Canada,Quebec,Quebec City,G1B 3L5,Male,College,110362,Single,Nova,7630.35,Standard,2017,1,2020,11
803844,Canada,British Columbia,Victoria,V10 6T5,Female,College,113365,Divorced,Nova,7633.82,Standard,2015,1,2018,5
606344,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,147562,Married,Nova,7635.55,Standard,2017,1,2017,12
714944,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,95371,Single,Nova,7636.28,Standard,2016,8,2017,3
936603,Canada,Quebec,Montreal,H2T 9K8,Female,College,60653,Single,Nova,7637.11,Standard,2018,9,2017,3
663343,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,84704,Married,Nova,7638.44,Standard,2012,9,2016,4
255183,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,128216,Single,Nova,7639.67,Standard,2015,1,2016,8
315225,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,112723,Single,Nova,7639.67,Standard,2015,12,2020,2
166535,Canada,Alberta,Banff,T4V 1D4,Female,College,107719,Married,Nova,7645.86,Standard,2013,1,2019,5
757885,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,107761,Married,Nova,7647.45,Standard,2014,7,2016,3
401943,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,149864,Married,Nova,7648.26,Standard,2012,10,2016,3
536517,Canada,Ontario,Toronto,P1J 8T7,Male,College,126351,Single,Nova,7654.23,Standard,2012,12,2016,9
942403,Canada,British Columbia,Vancouver,V1E 4R6,Female,College,51224,Single,Nova,7654.23,Standard,2018,6,2019,8
538507,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,82764,Divorced,Nova,7659.5,Standard,2017,2,2020,7
405201,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,119731,Married,Nova,7661.39,Standard,2016,12,2018,6
312312,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,109108,Single,Nova,7662.43,Standard,2016,9,2019,9
867624,Canada,Quebec,Hull,J8Y 3Z5,Male,College,57225,Single,Nova,7663.87,Standard,2014,8,2016,5
603539,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,63134,Divorced,Nova,7668.81,Standard,2015,1,2017,1
117351,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,52015,Married,Nova,7675.87,Standard,2012,10,2019,4
856942,Canada,Quebec,Montreal,H3T 8L4,Female,Bachelor,118496,Married,Nova,7675.87,Standard,2015,9,2019,12
202271,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Doctor,154550,Married,Nova,7679.68,Standard,2014,12,2020,3
408838,Canada,Ontario,London,M5B 3E4,Male,Bachelor,76311,Married,Nova,7680.15,Standard,2014,11,2018,8
901520,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,89567,Married,Nova,7680.75,Standard,2013,9,2018,4
264491,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,124071,Married,Nova,7681.55,Standard,2013,6,2016,3
609296,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,102776,Single,Nova,7684.89,Standard,2015,1,2019,3
654389,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,67387,Married,Aurora,7234.14,2018 Promotion,2018,3,2016,5
167933,Canada,Ontario,Sudbury,M5V 1G5,Male,College,70758,Single,Nova,7689.71,Standard,2015,8,2020,7
439251,Canada,Quebec,Montreal,H2T 2J6,Female,College,103513,Married,Nova,7692.46,Standard,2013,8,2018,7
552669,Canada,British Columbia,Victoria,V10 6T5,Male,College,155592,Married,Nova,7692.46,Standard,2013,9,2018,2
252679,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,117876,Married,Nova,7693.12,Standard,2017,11,2018,3
542893,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,152030,Married,Nova,7694.06,Standard,2014,9,2016,6
823436,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,87784,Single,Nova,7695.12,Standard,2016,11,2018,9
754517,Canada,Ontario,Ottawa,K1F 2R2,Female,High School or Below,128618,Married,Nova,7699.63,Standard,2015,10,2018,1
553943,Canada,British Columbia,Whistler,V6T 1Y8,Male,College,101903,Single,Nova,7700.62,Standard,2012,9,2017,3
462616,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,118142,Single,Nova,7704.96,Standard,2017,12,2016,7
157566,Canada,Alberta,Edmonton,T9G 1W3,Female,Bachelor,137820,Single,Nova,7705.28,Standard,2018,6,2016,1
656360,Canada,Quebec,Tremblant,H5Y 2S9,Male,College,61186,Single,Nova,7706.96,Standard,2012,9,2018,8
566550,Canada,British Columbia,Vancouver,V6E 3D9,Male,College,113468,Single,Nova,7707.81,Standard,2018,8,2017,6
996488,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,53986,Married,Nova,7708.88,Standard,2012,6,2016,10
558543,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Doctor,84851,Married,Nova,7712.06,Standard,2017,9,2020,2
221075,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,77995,Single,Nova,7713.49,Standard,2015,1,2017,8
646178,Canada,Ontario,Toronto,P1L 8X8,Female,College,154543,Married,Nova,7713.82,Standard,2016,4,2019,7
171419,Canada,Nova Scotia,Halifax,B3C 2M8,Female,College,78282,Single,Nova,7714.62,Standard,2016,9,2016,6
769166,Canada,Quebec,Quebec City,G1B 3L5,Female,College,78246,Single,Nova,7714.62,Standard,2015,10,2018,1
513661,Canada,Quebec,Montreal,H2Y 4R4,Female,College,66072,Single,Nova,7714.65,Standard,2012,5,2020,1
535852,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,88336,Married,Nova,7715.1,Standard,2013,3,2016,5
663573,Canada,Ontario,Toronto,M8Y 4K8,Female,Bachelor,146342,Single,Aurora,7507.46,2018 Promotion,2018,3,2016,10
975181,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,115905,Single,Nova,7724.05,Standard,2017,11,2017,1
585386,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,116972,Married,Nova,7724.68,Standard,2016,11,2017,11
956144,Canada,Quebec,Montreal,H2Y 2W2,Male,Bachelor,122427,Married,Nova,7725.54,Standard,2014,4,2017,9
480074,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,70056,Married,Nova,7726.99,Standard,2018,5,2017,7
818077,Canada,Alberta,Peace River,T9O 2W2,Male,Bachelor,154717,Married,Nova,7726.99,Standard,2016,9,2016,9
700497,Canada,Quebec,Montreal,H2T 9K8,Male,Bachelor,95029,Married,Nova,7731.71,Standard,2018,1,2020,4
913721,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,68147,Married,Nova,7731.71,Standard,2014,7,2017,3
534009,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,68869,Divorced,Nova,7732.39,Standard,2016,3,2017,5
967628,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,155322,Divorced,Nova,7732.39,Standard,2016,4,2020,1
541000,Canada,Ontario,London,M5B 3E4,Male,College,69584,Married,Nova,7736.46,Standard,2014,6,2017,8
871380,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,111606,Single,Aurora,7507.46,2018 Promotion,2018,4,2016,4
101515,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,135967,Married,Nova,7737.27,Standard,2014,1,2018,1
253082,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,55281,Married,Nova,7737.27,Standard,2015,3,2017,2
200309,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,82363,Married,Nova,7743.92,Standard,2012,8,2018,8
555024,Canada,Quebec,Montreal,H2T 2J6,Male,Bachelor,53299,Married,Nova,7743.92,Standard,2016,6,2018,1
105073,Canada,Ontario,Toronto,M2M 6J7,Male,College,46699,Single,Aurora,7562.82,2018 Promotion,2018,3,2016,8
504860,Canada,Nova Scotia,Halifax,B3J 9S2,Male,Bachelor,142847,Married,Nova,7748.81,Standard,2016,8,2019,4
253689,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,46678,Divorced,Nova,7756.17,Standard,2013,12,2019,8
345244,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,48200,Divorced,Nova,7756.44,Standard,2014,8,2018,7
763621,Canada,British Columbia,Whistler,V6T 1Y8,Male,Bachelor,142807,Single,Nova,7758.59,Standard,2017,7,2019,4
804368,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,119149,Single,Nova,7758.59,Standard,2017,7,2016,3
708982,Canada,Ontario,Toronto,M2P 4F6,Female,Bachelor,73340,Married,Nova,7761.27,Standard,2015,10,2018,3
729205,Canada,Alberta,Calgary,T3E 2V9,Male,Doctor,153374,Married,Nova,7762.59,Standard,2016,8,2019,4
121919,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,71901,Married,Nova,7764.27,Standard,2017,10,2020,1
884708,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,131318,Married,Nova,7765.23,Standard,2015,9,2020,2
737451,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,149441,Married,Nova,7771.02,Standard,2012,11,2018,4
666572,Canada,Alberta,Banff,T4V 1D4,Female,High School or Below,67958,Married,Nova,7771.16,Standard,2017,8,2020,1
430500,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,148286,Married,Nova,7771.58,Standard,2015,7,2019,9
463263,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,96398,Married,Nova,7771.58,Standard,2014,1,2018,6
443199,Canada,Alberta,Peace River,T9O 2W2,Female,Bachelor,94763,Married,Nova,7776.84,Standard,2016,5,2017,6
604943,Canada,Ontario,Toronto,M2M 7K8,Male,Bachelor,137781,Married,Nova,7776.84,Standard,2013,7,2020,7
327866,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,58346,Single,Nova,7778.53,Standard,2017,5,2017,2
617447,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,83706,Single,Nova,7780.49,Standard,2014,3,2016,6
427163,Canada,Ontario,Toronto,P2T 6G3,Male,College,151713,Married,Nova,7780.9,Standard,2014,10,2018,12
920171,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,50418,Married,Nova,7782.13,Standard,2018,6,2019,2
909543,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,126423,Married,Nova,7783.78,Standard,2013,8,2018,6
122890,Canada,Alberta,Edmonton,T3G 6Y6,Female,Bachelor,67747,Married,Nova,7785,Standard,2015,2,2019,2
697029,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,74013,Married,Nova,7785.67,Standard,2012,11,2018,8
884062,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,66202,Married,Nova,7786.68,Standard,2016,10,2019,3
400392,Canada,Ontario,Toronto,P1J 8T7,Female,High School or Below,102795,Married,Nova,7787.43,Standard,2016,5,2017,9
912588,Canada,British Columbia,West Vancouver,V6V 8Z3,Male,College,115481,Married,Nova,7799.44,Standard,2013,4,2018,9
593039,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,114819,Divorced,Nova,7803.5,Standard,2017,12,2019,1
911852,Canada,Quebec,Montreal,H2T 2J6,Female,College,109192,Married,Nova,7804.6,Standard,2017,6,2020,8
107487,Canada,Quebec,Montreal,H2T 2J6,Male,Master,84095,Divorced,Nova,7805.31,Standard,2017,4,2020,8
192009,Canada,British Columbia,Vancouver,V5R 1W3,Female,Master,114409,Divorced,Nova,7805.31,Standard,2013,9,2016,10
717407,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Master,79900,Divorced,Nova,7805.31,Standard,2012,12,2020,12
640116,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,150510,Married,Nova,7806.14,Standard,2015,9,2018,12
849813,Canada,Ontario,Trenton,K8V 4B2,Female,College,153330,Single,Nova,7809.86,Standard,2017,5,2016,12
282723,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,115049,Married,Nova,7814.6,Standard,2016,4,2018,4
122020,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,128656,Divorced,Nova,7822.3,Standard,2015,9,2019,6
143266,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,86682,Married,Nova,7824.37,Standard,2018,9,2017,12
163776,Canada,Ontario,Toronto,P1W 1K4,Male,Bachelor,149688,Married,Nova,7832.57,Standard,2012,5,2017,10
892556,Canada,British Columbia,Whistler,V6T 1Y8,Female,Bachelor,125111,Married,Nova,7834.15,Standard,2014,3,2018,12
170655,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,88756,Single,Aurora,7627.43,2018 Promotion,2018,4,2017,8
481660,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,150321,Divorced,Aurora,7659.5,2018 Promotion,2018,2,2017,7
546171,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,104781,Married,Nova,7835.93,Standard,2014,7,2020,10
844479,Canada,Alberta,Banff,T4V 1D4,Male,College,134415,Married,Nova,7838.07,Standard,2013,5,2019,9
148612,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,88027,Single,Nova,7840.17,Standard,2018,12,2020,11
235506,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,114615,Single,Nova,7840.17,Standard,2017,9,2017,11
670939,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,55527,Married,Aurora,7752.93,2018 Promotion,2018,3,2018,2
700011,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,115699,Single,Nova,7840.17,Standard,2012,6,2016,1
780236,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,90157,Single,Nova,7840.17,Standard,2012,7,2020,6
922614,Canada,Ontario,Kingston,M9K 2P4,Male,Bachelor,49630,Divorced,Aurora,7792.07,2018 Promotion,2018,2,2018,9
990955,Canada,Ontario,London,M5B 3E4,Female,College,100218,Single,Nova,7840.65,Standard,2017,1,2020,5
743256,Canada,Quebec,Montreal,H4G 3T4,Female,Bachelor,63836,Married,Nova,7842.38,Standard,2013,3,2016,7
931828,Canada,Ontario,Kingston,M9K 2P4,Female,College,101486,Married,Nova,7844.25,Standard,2015,3,2018,3
408493,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,152809,Married,Nova,7849.13,Standard,2017,7,2017,11
415148,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,111249,Single,Nova,7850.13,Standard,2014,11,2016,2
397848,Canada,Ontario,Ottawa,K1F 2R2,Female,College,52463,Married,Nova,7850.59,Standard,2016,4,2017,1
154855,Canada,Nova Scotia,Halifax,B3C 2M8,Male,Bachelor,112427,Married,Nova,7851.35,Standard,2017,12,2017,6
890437,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,130329,Married,Nova,7851.35,Standard,2013,5,2020,10
766909,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,104426,Married,Nova,7851.58,Standard,2013,1,2020,2
322435,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,149607,Married,Nova,7851.9,Standard,2015,12,2020,6
438511,Canada,Quebec,Hull,J8Y 3Z5,Male,Bachelor,104323,Divorced,Nova,7853.96,Standard,2018,9,2016,1
